,text,labels
7035,"The new document contains a broader definition of torture , describing it as "" any act by which severe pain or suffering , whether physical or mental "" is inflicted on a person to get information or a confession .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7036,Palestinian and Israeli officials say two Palestinian militants have been killed in an Israeli missile attack in the Gaza Strip .,B-gpe O B-gpe O O O B-gpe O O O O O O B-gpe O O O O B-geo I-geo O
7037,"Meanwhile , a Sunni Arab leader , Sheikh Khalaf al-Ilayan , said he was not hurt in an assassination attempt by gunmen wearing Iraqi military uniforms .",O O O B-org I-org O O B-per I-per I-per O O O O O O O O O O O O O B-gpe O O O
7038,"The Palestinian groups made the decision Thursday , following a meeting with Palestinian leader Mahmoud Abbas in Cairo , Egypt .",O B-gpe O O O O B-tim O O O O O B-gpe O B-per I-per O B-geo O B-geo O
7039,"At least 27 wives of Israeli rabbis have signed a letter urging Jewish women to avoid dating Arab men , after dozens of rabbis signed a religious ruling that forbids renting homes to non-Jews .",O O O O O B-gpe O O O O O O O O O O O B-gpe O O O O O O O O O O O O O O O O O
7040,Mr. Erdogan 's visit coincides with an upsurge in violence blamed on the outlawed Kurdistan Workers Party said to be operating from bases in northern Iraq .,B-per I-per O O O O O O O O O O O O B-org I-org I-org O O O O O O O O B-geo O
7041,"Pakistan 's Foreign Ministry said the completion of the electoral process in Afghanistan was a big step forward on the road to peace and stability , national reconstruction and development .",B-org I-org I-org I-org O O O O O O O O B-geo O O O O O O O O O O O O O O O O O O
7042,The U.S.-led coalition and NATO-led forces have blamed the Taleban for launching attacks from within civilian compounds and from populated areas .,O O O O O O O O O B-org O O O O O O O O O O O O
7043,"In July 2008 the government defaulted on a Euro amortizing note worth roughly US $ 80 million , leading to a downgrading of Seychelles credit rating , but in October 2010 the EU approved a $ 2.9 million grant as part of a larger four-year program for Seychelles .",O B-tim I-tim O O O O O B-org O O O O O O O O O O O O O O B-org O O O O O B-tim I-tim O B-org O O O O O O O O O O O O O O B-org O
7044,"Alexandre describes the home as "" small and modest "" and likely typical of ones in Nazareth when it was a small Jewish village .",B-per O O O O O O O O O O O O O O O B-geo O O O O O O O O
7045,Mr. Rehnquist was admitted Tuesday for a fever .,B-per I-per O O B-tim O O O O
7046,"Former broadcast journalist Michele Montas and her husband , Jean Dominique , were persecuted in Haiti for reports critical of the government .",O O O B-per I-per O O O O B-per I-per O O O O B-geo O O O O O O O
7047,"The reports say Mr. Fradkov decided to urge Mr. Putin to dissolve the government because of upcoming major political events , and a desire to give the president the full freedom to make decisions about staff .",O O O B-per I-per O O O B-per B-org O O O O O O O O O O O O O O O O O O O O O O O O O O O
7048,"In 2008 , GDP fell more than 1 % due to declining tourism , but the economy recovered in 2009 - 10 with a notable increase in tourist numbers for 2010 .",O B-tim O O O O O O O O O O O O O O O O O B-tim I-tim I-tim O O O O O O O O B-tim O
7049,Local residents say the battery factory is responsible for high levels of lead that have poisoned their children .,O O O O O O O O O O O O O O O O O O O
7050,It was unclear if the gunmen are linked to militants who have staged a recent series of attacks on Nigerian oil facilities .,O O O O O O O O O O O O O O O O O O O B-gpe O O O
7051,"In Baghdad , the new U.S. ambassador to Iraq , Zalmay Khalilzad , expressed horror at ongoing attacks by insurgents against Iraqi civilians .",O B-geo O O O B-geo O O B-geo O B-geo I-geo O O O O O O O O O B-gpe O O
7052,"Also Tuesday , in Farah province , a Turkish engineer was killed when a bomb struck his car on a highway linking the western city of Herat to Kandahar .",O B-tim O O B-geo O O O B-gpe O O O O O O O O O O O O O O O O O O O B-geo O
7053,"Because the survey involved only people who watched the speech on television , CNN says the comments include more favorable opinions than a TRUE random sampling might indicate .",O O O O O O O O O O O O O B-org O O O O O O O O O O O O O O O
7054,A radical Muslim cleric on trial in London on charges of advocating murder of non-Muslims has denied inciting any killings .,O O O O O O O B-geo O O O O O O B-org O O O O O O
7055,"After World War II , Slovenia became a republic of the renewed Yugoslavia , which though Communist , distanced itself from Moscow 's rule .",O B-eve I-eve I-eve O B-per O O O O O O B-geo O O O B-org O O O O B-geo O O O
7056,"The period 2003 - 5 was characterized by political instability , racial tensions , and violent protests against plans - subsequently abandoned - to export Bolivia 's newly discovered natural gas reserves to large northern hemisphere markets .",O O B-tim I-tim I-tim O O O O O O O O O O O O O O O O O O O O B-gpe O O O O O O O O O O O O
7057,An army statement Wednesday said forces were conducting a search operation in Charai when the clash broke out .,O O O B-tim O O O O O O O O B-geo O O O O O O
7058,"The minister also said the driver , identified as Miroslav Cimpl , became very aggravated while trying to pass the motorcade .",O O O O O O O O O B-org I-org O O O O O O O O O O O
7059,The corporation gives development aid to needy countries that are judged to govern justly and encourage economic freedom .,O O O O O O O O O O O O O O O O O O O
7060,Kuwait 's Interior Ministry says a suspected Saudi militant has been killed in a lengthy gunbattle with police .,B-org I-org I-org I-org O O O B-geo O O O O O O O O O O O
7061,"Iran has always rejected those charges , insisting its atomic program is peaceful in nature .",B-geo O O O O O O O O O O O O O O O
7062,Prudential says AIG will get $ 25 billion in cash and $ 10 billion in new Prudential shares in return for AIA .,B-org O B-org O O O O O O O O O O O O O O O O O O B-org O
7063,"South Korea , China , Russia and Japan have also been calling on North Korea to re-join the six-nation talks .",B-gpe I-gpe O B-gpe O B-gpe O B-gpe O O O O O B-gpe I-gpe O O O O O O
7064,No attacker was identified .,O O O O O
7065,Police arrested General Gotovina in Spain 's Canary Islands Wednesday .,O O B-org I-org O B-geo O B-geo I-geo B-tim O
7066,Iranian Oil Minister Gholam Hossein Nozari told reporters Saturday in Tehran that increasing production will only increase oil inventories .,B-gpe O B-per I-per I-per I-per O O B-tim O B-geo O O O O O O O O O
7067,"On ABC television 's This Week program , Senator Biden said he is concerned that "" civil chaos "" could derail the elections in Sunni Muslim areas .",O B-org O O O O O O B-per B-org O O O O O O O O O O O O O O B-geo I-geo O O
7068,"Sony is paying $ 27 a share , or $ 3.55 billion , cash and is assuming $ 1.4 billion of long-term debt .",B-org O O O O O O O O O O O O O O O O O O O O O O O
7069,Iran says the discussions were part of a multi-national celebration of the 60th anniversary of Sri Lanka 's navy .,B-geo O O O O O O O B-tim O O O B-tim I-tim I-tim B-geo I-geo O O O
7070,The Reuters news agency reports the crash occurred at a high speed about an hour before sundown .,O B-org O O O O O O O O O O O O B-tim O B-tim O
7071,Afghan officials say seven people were killed in eastern Afghanistan Saturday when the vehicle they were driving hit a roadside bomb .,B-gpe O O O O O O O O B-geo B-tim O O O O O O O O O O O
7072,Officials say Israeli Prime Minister Ariel Sharon and Palestinian President Mahmoud Abbas plan to meet in two weeks for their first face to face talks since Mr. Abbas ' election earlier this month .,O O B-gpe B-per I-per I-per I-per O B-gpe B-per I-per I-per O O O O B-tim O O O O O O O O O B-per I-per B-tim I-tim O O O O
7073,Iraqi officials say the Iranian military has fired artillery at several villages in northern Iraq where Iran believes Kurdish rebels are based .,B-gpe O O O B-gpe O O O O O O O O O B-geo O B-geo O O O O O O
7074,"Since the end of the civil war in 2003 , political turmoil has continued to damage the economy , resulting in the loss of foreign investment and slow economic growth .",O O O O O O O O B-tim O O O O O O O O O O O O O O O O O O O O O O
7075,He did not specifically name Britain .,O O O O O B-geo O
7076,"The Lord 's Resistance Army has been fighting to overthrow the Ugandan government since 1987 , displacing more than one million people in the north .",O B-org I-org I-org I-org O O O O O O B-gpe O B-tim I-tim O O O O O O O O O O O
7077,U.S. Secretary of State Hillary Clinton will unveil the the Obama administration 's policies towards Internet freedom during a speech Thursday in Washington .,B-org O O B-org B-per I-per O O O O B-per O O O O O O O O O B-tim O B-geo O
7078,"The Iranian report says the missile tests involve the Shahab-3 missile , which has a range of up to 2,000 kilometers .",O B-gpe O O O O O O O O O O O O O O O O O O O O
7079,"In Monday 's trading , crude oil for May delivery rose 41 cents to $ 50.9 a barrel on the New York Mercantile Exchange .",O B-tim O O O O O O B-tim O O O O O O O O O O O B-org I-org I-org I-org O
7080,"Rebel forces claimed the northern half of the country , and in January 2003 were granted ministerial positions in a unity government under the auspices of the Linas-Marcoussis Peace Accord .",O O O O O O O O O O O O B-tim I-tim O O O O O O O O O O O O O B-art I-art I-art O
7081,"Deputy Secretary of State Robert Zoellick says health conditions remain serious in Darfur , where fighting has displaced more than 2 million people .",O O O B-org I-org I-org O O O O O O B-geo O O O O O O O O O O O
7082,Officials say more than 100 people were on the ferry when it overturned Saturday in a river in the eastern Indian state of West Bengal .,O O O O O O O O O O O O O B-tim O O O O O O B-gpe O O B-geo I-geo O
7083,"They say the talks began last month between GM and Cerberus Capital Management , a private equity firm that owns Chrysler .",O O O O O O O O B-org I-org I-org I-org I-org O O O O O O O B-per O
7084,The United States has called for a tougher line with the country,O B-geo I-geo O O O O O O O O O
7085,"The officials , Deputy Director for Operations Stephen Kappes and his deputy Michael Sulik , had reportedly clashed with aides that Mr. Goss brought with him from Congress , where he chaired the House of Representatives Intelligence Committee .",O O O B-org I-org I-org I-org I-org I-org O O O B-per I-per O O O O O O O B-per B-geo O O O O B-org O O O O O B-org I-org I-org I-org I-org O
7086,"He said most of the capital , Tbilisi , was also without electricity today after a unit at a power station malfunctioned .",O O O O O O O B-geo O O O O O B-tim O O O O O O O O O
7087,"A Pakistani foreign ministry spokeswoman said the ministry has seen the reports , but has not formally received a request from Afghanistan for the extradition of Mr. Hakimi .",O B-gpe O O O O O O O O O O O O O O O O O O O B-geo O O O O B-per B-geo O
